year,avgTemp,minTemp,maxTemp,rainFall,accomodation(1000),concert,culture,food,history,sport,nature,rest,shopping
2020-06-10,24.7,22.7,28.9,0.4,3.366,0.053,0.627,7.605,0.079,0.642,2.346,0.442,0.663
2020-06-11,24.5,21.6,28.9,0,3.438,0.042,0.46,7.465,0.109,0.752,3.039,0.469,0.618
2020-06-12,22.7,21.1,24.2,1.1,3.871,0.066,0.523,8.207,0.099,0.904,2.665,0.52,0.656
2020-06-13,25.6,22.8,29.6,24.3,4.239,0.096,0.88,10.058,0.103,0.792,2.728,0.601,0.637
2020-06-14,24.2,20.8,27.7,26,4.075,0.076,0.883,10.152,0.112,0.64,2.602,0.528,0.776
2020-06-15,22.2,20.2,25,0,3.629,0.029,0.433,8.207,0.094,0.917,3.492,0.522,0.629
2020-06-16,23.3,21.4,26.9,0,3.349,0.03,0.479,7.765,0.135,0.893,3.487,0.552,0.618
2020-06-17,20.9,18.3,23.2,30.9,3.634,0.055,0.724,7.998,0.088,0.617,2.211,0.469,0.742
2020-06-18,19.5,18.3,22.5,49.3,4.034,0.068,0.805,8.295,0.07,0.444,2.084,0.523,0.643
2020-06-19,19.9,18.3,22.6,11.4,5.035,0.062,0.679,10.68,0.112,1,4.074,0.624,0.784
2020-06-20,21.9,19.7,24.9,0,6.033,0.063,0.786,13.326,0.198,1,5.436,0.736,0.881
2020-06-21,21.8,20.1,24.3,0,6.084,0.047,0.713,13.643,0.202,1,5.139,0.779,0.895
2020-06-22,22.7,20.1,28.9,0,5.411,0.038,0.599,11.711,0.145,1,4.68,0.687,0.849
2020-06-23,25.6,20,30.9,0,4.58,0.025,0.595,10.461,0.145,1,4.422,0.659,0.747
2020-06-24,24.9,21.9,27.1,38.3,4.099,0.123,0.945,9.159,0.06,0.419,1.791,0.516,0.898
2020-06-25,22.9,21.6,24.9,14.2,4.511,0.079,0.932,9.218,0.111,0.604,2.399,0.519,0.733
2020-06-26,22.9,20.7,25.4,0,5.12,0.051,0.493,10.555,0.159,1,4.83,0.627,0.708
2020-06-27,23.1,20.8,26.8,0.1,5.631,0.094,0.905,12.295,0.176,1,4.173,0.763,0.929
2020-06-28,23.5,20.5,28.7,0,5.062,0.084,0.693,12.185,0.161,1,4.836,0.81,0.788
2020-06-29,23.2,19.1,27.6,25.1,4.222,0.089,0.906,9.652,0.062,0.455,1.971,0.598,0.795
2020-06-30,21.8,20,24,0,3.988,0.069,0.657,9.155,0.105,0.809,3.538,0.54,0.702
2020-07-01,22.6,19.7,26.8,0,4.795,0.028,0.509,9.348,0.126,0.94,4.278,0.502,0.709
2020-07-02,23,20.2,25.2,0,5,0.038,0.58,9.467,0.115,1,3.934,0.588,0.788
2020-07-03,21.4,19.7,23.8,17,5.295,0.098,1.09,10.839,0.071,0.771,2.598,0.663,0.827
2020-07-04,20.2,19.5,21.7,0.4,5.452,0.059,0.738,11.95,0.189,1,4.44,0.717,0.816
2020-07-05,21.2,19.2,24.2,0,5.146,0.054,0.744,11.792,0.16,1,4.222,0.734,0.773
2020-07-06,22.5,20.7,26.1,15.7,4.764,0.046,0.883,10.218,0.13,0.7,3.142,0.688,0.728
2020-07-07,22.5,21.2,25.5,35.1,4.869,0.078,1.021,10.633,0.081,0.65,2.885,0.62,0.907
2020-07-08,22.3,20,25.6,0,4.968,0.033,0.613,10.027,0.108,1,4.717,0.566,0.647
2020-07-09,23.2,20.9,27.6,2,5.048,0.033,0.625,10.262,0.089,0.998,3.864,0.566,0.761
2020-07-10,25.6,21.9,29.8,16.4,5.112,0.062,0.848,11.177,0.105,0.865,4.023,0.699,0.711
2020-07-11,23.3,22.5,25.8,0,5.911,0.071,0.726,12.269,0.154,1,5.073,0.624,0.848
2020-07-12,24.6,22.6,26.5,4.3,5.955,0.096,1.168,13.334,0.097,0.871,3.382,0.737,1.023
2020-07-13,25.6,22.6,30.6,1.5,5.617,0.057,1.067,12.305,0.107,0.842,3.398,0.726,0.793
2020-07-14,21.6,19.8,23.6,0.5,5.582,0.047,0.877,11.755,0.137,1,4.622,0.715,0.854
2020-07-15,21.6,20.2,24.6,0,5.757,0.097,0.752,11.803,0.115,1,4.724,0.662,0.762
2020-07-16,22.2,20.2,24.5,0.4,5.921,0.057,0.724,12.049,0.165,1,5.047,0.631,0.78
2020-07-17,23.1,20.1,25.8,0,5.705,0.058,0.696,12.048,0.096,1,5.058,0.623,0.864
2020-07-18,24.2,20.7,26.7,0.2,5.912,0.095,1.086,13.265,0.149,1,4.356,0.707,0.892
2020-07-19,29.1,23,34.3,0,5.607,0.077,0.933,12.98,0.155,1,4.553,0.67,0.849
2020-07-20,26.4,22.8,29.9,1.2,5.162,0.07,0.859,11.552,0.129,1,4.127,0.632,0.739
2020-07-21,24.6,22.6,27.2,4.4,5.048,0.046,0.83,11.27,0.132,1,4.385,0.584,0.781
2020-07-22,26.8,23.8,30.4,0,4.95,0.04,0.808,11.015,0.103,1,4.187,0.556,0.771
2020-07-23,26.5,23.6,30.5,9.2,4.859,0.098,1.046,10.714,0.115,0.778,3.195,0.549,0.691
2020-07-24,23,21.3,25.1,2.4,4.842,0.059,0.895,10.832,0.095,0.948,3.834,0.585,0.857
2020-07-25,23.7,21.2,26.6,0,5.206,0.059,0.795,11.909,0.134,1,5.276,0.637,0.834
2020-07-26,23.4,20.7,25.5,0,4.97,0.048,0.669,11.941,0.154,1,5.481,0.596,0.767
2020-07-27,24.8,22.6,27.9,71.5,4.701,0.075,1.164,10.176,0.079,0.58,2.385,0.712,0.838
2020-07-28,28.7,25.1,33.8,2,4.552,0.053,0.845,10.122,0.107,1,4.252,0.65,0.71
2020-07-29,27.9,25.7,30.9,0.5,5.169,0.075,0.807,10.532,0.112,1,4.394,0.575,0.86
2020-07-30,27.8,25.4,31,0,5.804,0.056,0.934,11.484,0.109,1,5.023,0.651,0.806
2020-07-31,26.9,25.1,29.5,0,6.504,0.071,0.983,12.545,0.13,1,5.358,0.735,0.813
2020-08-01,28.2,25.5,30.7,0,7.908,0.096,1.179,15.402,0.172,2,6.493,0.891,1.076
2020-08-02,29.3,26.7,34,0,8.118,0.075,1.28,16.746,0.179,2,7.11,0.914,1.323
2020-08-03,28.8,26.7,32.5,0,8.87,0.081,1.322,16.81,0.186,2,7.175,1.038,1.137
2020-08-04,30.2,27.1,34.9,0,8.393,0.091,1.571,17.654,0.162,2,7.077,1.034,1.299
2020-08-05,30.3,26.4,34.1,9.7,8.238,0.145,1.6,16.783,0.162,2,6.289,0.987,1.258
2020-08-06,30.2,27.9,32.7,0,7.992,0.141,1.98,16.781,0.154,1,5.566,1.143,1.207
2020-08-07,30.6,27.8,32.7,0,8.162,0.103,1.312,16.234,0.162,2,6.482,0.87,1.257
2020-08-08,30.9,29.7,32.7,0,8.238,0.142,1.437,17.389,0.18,2,6.991,1.017,1.099
2020-08-09,30.4,28,33.9,0,7.914,0.104,1.244,16.954,0.135,2,7.392,0.853,1.097
2020-08-10,29.4,26.6,32.3,4.2,7.336,0.175,1.79,15.188,0.111,1,4.066,1.014,1.132
2020-08-11,30.4,27.6,33.6,2,7.639,0.111,1.55,15.905,0.143,1,5.511,0.812,1.074
2020-08-12,31,28.2,34.5,0,8.105,0.127,1.239,15.996,0.144,2,6.534,0.82,1.168
2020-08-13,31.3,28.2,36.1,0,8.47,0.104,1.327,16.501,0.148,2,6.756,0.771,1.039
2020-08-14,32.2,27.6,36.3,0,8.933,0.15,1.415,17.265,0.138,2,6.8,0.941,1.295
2020-08-15,31.1,27.8,36.3,0,9.835,0.121,1.581,19.396,0.204,2,7.747,0.995,1.264
2020-08-16,29.9,27.5,32.7,0,9.709,0.124,1.539,20.079,0.175,2,7.694,0.958,1.261
2020-08-17,29.4,27,32.3,0,8.844,0.089,1.293,18.147,0.135,2,7.018,0.952,1.269
2020-08-18,29,26.8,30.8,0,8.314,0.098,1.434,16.147,0.157,2,6.159,0.784,1.049
2020-08-19,28.3,26,31.2,0,8.303,0.08,1.292,15.925,0.127,2,6.088,0.789,1.102
2020-08-20,28.2,26,31.3,0,8.108,0.076,1.25,15.618,0.113,2,5.77,0.683,0.975
2020-08-21,28,25.4,30.3,0,7.742,0.054,1.168,15.031,0.142,2,5.919,0.678,1.035
2020-08-22,27.4,24.3,33.3,2.8,7.741,0.065,1.239,15.734,0.149,1,5.572,0.66,1.24
2020-08-23,28.3,24.8,31.2,0,7.533,0.071,1.116,15.926,0.185,2,6.551,0.589,0.988
2020-08-24,30,26.2,35.1,0,7.351,0.042,0.947,14.438,0.114,2,6.132,0.631,1.072
2020-08-25,29.8,27.7,33.6,2.9,5.372,0.048,1.083,12.165,0.101,0.989,3.765,0.57,0.923
2020-08-26,28.4,25.4,29.8,114.3,3.734,0.106,0.536,5.318,0.006,0.067,0.377,0.253,0.371
2020-08-27,28.7,27.2,30.8,0.7,4.405,0.05,0.862,9.885,0.079,0.921,3.675,0.44,0.782
2020-08-28,28.4,26.4,32.6,2.3,4.892,0.041,0.7,9.573,0.074,1,4.077,0.407,0.675
2020-08-29,28.4,26.3,31.3,1.5,5.065,0.047,0.7,10.889,0.116,1,4.672,0.442,0.916
2020-08-30,28.1,26.1,31.4,0,4.951,0.044,0.648,10.587,0.122,1,4.759,0.381,0.863
2020-08-31,27.8,25.9,31.6,0,4.299,0.029,0.472,8.849,0.076,0.936,3.892,0.326,0.764
2020-09-01,26.8,25.6,28,0.1,3.862,0.032,0.58,8.37,0.056,0.791,2.968,0.357,0.732
2020-09-02,25.1,23.1,27.9,183.6,2.597,0.032,0.428,3.302,0.003,0.058,0.29,0.218,0.283
2020-09-03,25.2,23.2,28.7,0.3,3.825,0.03,0.537,8.322,0.074,0.735,3.589,0.339,0.679
2020-09-04,25.5,21.5,29.3,0,4.011,0.035,0.396,8.148,0.063,0.959,4.074,0.325,0.683
2020-09-05,21.9,19.3,24.1,7.6,3.939,0.064,0.716,9.431,0.104,0.844,2.955,0.362,0.849
2020-09-06,21.7,20.5,23.1,71.7,3.313,0.044,0.686,7.505,0.048,0.33,1.544,0.303,0.696
2020-09-07,23,20.7,26.3,79.8,3.092,0.046,0.516,6.52,0.051,0.409,2.545,0.3,0.62
2020-09-08,26.7,22.4,30.7,0,4.303,0.022,0.35,7.852,0.075,0.962,3.96,0.38,0.609
2020-09-09,25.8,24.4,28.7,0,4.966,0.018,0.463,9.046,0.081,1,4.291,0.374,0.773
2020-09-10,24.5,22.7,26.6,0,5.18,0.026,0.592,10.112,0.109,1,4.385,0.455,0.771
2020-09-11,23.5,21.8,26,0.6,5.458,0.041,0.663,10.792,0.09,1,3.667,0.529,0.9
2020-09-12,23.1,21.6,25.5,0,5.412,0.051,0.706,11.958,0.112,1,5.346,0.533,0.95
2020-09-13,23,21.7,26.1,5.2,5.588,0.039,0.716,11.935,0.103,1,4.543,0.517,0.861
2020-09-14,23.3,21.8,25.9,0,5.263,0.035,0.629,10.545,0.098,1,4.459,0.479,0.939
2020-09-15,23.7,21,25.8,0,4.929,0.028,0.569,10.326,0.101,1,4.577,0.505,0.848
2020-09-16,23.5,21.5,28.3,6.1,4.877,0.021,0.809,10.198,0.089,0.962,3.634,0.564,0.841
2020-09-17,21.2,19.3,23.3,26.6,5.048,0.042,1.002,10.681,0.077,0.595,2.145,0.468,0.948
2020-09-18,20.5,17.8,23.1,11.3,4.949,0.048,0.757,10.77,0.12,1,4.161,0.502,0.746
2020-09-19,21.2,16.8,25.6,0,5.692,0.04,0.641,12.417,0.157,1,5.713,0.517,0.971
2020-09-20,22,18,25.6,0,5.53,0.025,0.647,12.809,0.138,1,5.516,0.573,0.886
2020-09-21,21.5,18.5,25,0,5.035,0.017,0.551,11.095,0.126,1,4.678,0.515,0.832
2020-09-22,21.2,19.5,22.6,0,4.628,0.027,0.577,10.363,0.112,1,4.236,0.566,0.906
2020-09-23,20.9,20.1,21.7,1.3,4.575,0.041,0.733,10.168,0.098,0.891,3.28,0.509,0.754
2020-09-24,21.3,20.6,22.7,0,4.589,0.051,0.686,10.213,0.121,1,3.722,0.541,0.837
2020-09-25,22.5,20.1,25.3,0.6,5.317,0.038,0.581,10.717,0.108,1,4.652,0.478,0.642
2020-09-26,22.1,20.5,25.8,0,6.024,0.046,0.695,12.98,0.147,1,5.336,0.567,0.856
2020-09-27,21.4,19,24.1,5.7,5.719,0.038,0.703,13.119,0.133,1,5.411,0.629,0.951
2020-09-28,20.9,19.3,23.4,0,4.8,0.031,0.65,11.29,0.104,1,4.449,0.64,0.708
2020-09-29,21.2,18.1,23.8,0,4.511,0.07,0.592,10.375,0.097,1,4.205,0.531,0.809
2020-09-30,21.9,19,24.9,0,5.493,0.071,0.726,12.097,0.136,1,5.223,0.689,0.852
2020-10-01,21.5,19.4,24.1,0,6.18,0.066,0.886,12.151,0.262,2,6.199,0.918,0.748
2020-10-02,21.7,17.6,25.5,0,6.436,0.099,0.975,14.707,0.269,2,7.039,0.992,1.123
2020-10-03,22.5,20.2,25.3,0,4.925,0.094,0.92,13.348,0.226,2,5.911,0.887,0.951
2020-10-04,21.4,19.5,23.5,1.1,3.679,0.075,0.85,10.221,0.151,1,3.486,0.573,0.85
2020-10-05,18.4,16.8,21.1,0,3.776,0.038,0.495,8.625,0.127,0.99,3.631,0.467,0.622
2020-10-06,18.6,17.1,20.4,0,4.102,0.047,0.615,9.253,0.083,0.946,3.879,0.533,0.705
2020-10-07,20.5,17,22.2,0,4.671,0.057,0.643,10.036,0.113,1,4.041,0.539,0.835
2020-10-08,20.3,19.1,22.5,0,5.787,0.051,0.876,12.475,0.153,1,3.946,0.707,0.871
2020-10-09,20.1,18.6,21.5,0,7.204,0.079,1.135,15.771,0.18,2,5.201,0.999,1.207
2020-10-10,20.3,18.9,22.4,0,6.84,0.068,1.112,15.803,0.234,2,6.124,0.94,1.039
2020-10-11,20.4,18.9,23.3,0,6.334,0.056,0.898,14.872,0.196,2,5.784,0.792,0.94
2020-10-12,20.4,18,23.5,0,5.801,0.047,0.821,12.51,0.157,1,4.801,0.716,0.929
2020-10-13,18.4,16.1,21,0,5.832,0.034,0.917,12.915,0.151,1,5.12,0.748,0.911
2020-10-14,19.1,15.7,21.7,0,5.85,0.034,0.924,12.762,0.174,1,5.333,0.793,1.023
2020-10-15,17.9,15.6,20.3,0,6.233,0.047,0.919,12.949,0.144,1,5.035,0.679,0.93
2020-10-16,17.2,14.4,20,4,6.745,0.062,1.354,14.295,0.141,1,3.983,0.748,1.034
2020-10-17,17.5,13.7,20.7,0,7.106,0.051,1.039,16.12,0.252,2,6.464,0.963,1.078
2020-10-18,17.7,15.6,20.9,0,7.062,0.071,1.086,15.882,0.244,2,6.131,0.941,1.004
2020-10-19,17.7,14.2,21.1,0,6.588,0.033,0.926,14.358,0.194,2,5.603,0.88,1.03
2020-10-20,18.7,15.6,22.2,0,6.508,0.042,1.013,13.951,0.228,2,5.704,0.846,0.983
2020-10-21,18.3,16.3,22.2,46.4,6.9,0.074,1.536,13.91,0.159,1,3.692,0.775,1.088
2020-10-22,17.5,15.4,20.5,2.2,6.99,0.061,1.096,13.962,0.207,2,5.129,0.832,1.049
2020-10-23,15.2,14.3,16.7,0,7.194,0.065,1.243,15.404,0.207,2,5.414,0.91,0.985
2020-10-24,15.4,14,17.6,0,7.338,0.08,1.32,16.704,0.293,2,6.187,1.109,1.189
2020-10-25,16.3,13.2,19.9,0,6.791,0.075,1.186,15.449,0.293,2,5.826,1.025,1.019
2020-10-26,15.6,12.1,20.8,0,6.196,0.04,0.927,13.205,0.21,2,5.198,0.799,0.94
2020-10-27,16.5,12.5,20.3,0,6.018,0.051,1.057,12.84,0.226,2,5.113,0.756,1.046
2020-10-28,17.4,15.5,20,0,6.028,0.055,1.127,12.705,0.215,1,4.918,0.782,0.848
2020-10-29,15.8,12.8,18.7,0,6.337,0.051,1.044,12.916,0.242,2,5.251,0.733,1.014
2020-10-30,16.1,13.7,18.5,0,6.291,0.049,1.03,12.945,0.24,2,5.059,0.793,0.944
2020-10-31,16.5,14.3,19.6,0,7.057,0.062,1.178,15.356,0.289,2,5.826,0.957,0.986
2020-11-01,18.1,13.7,22.3,1,6.492,0.083,1.082,15.089,0.306,2,5.687,0.925,0.934
2020-11-02,15.7,12.8,18.5,5.4,5.873,0.072,1.299,13.157,0.193,1,4.101,0.82,1.014
2020-11-03,13.1,11.8,16,0,5.943,0.056,1.261,13.506,0.256,1,4.891,0.839,0.949
2020-11-04,12,9.2,15.1,0,6.235,0.067,1.098,13.039,0.24,2,4.946,0.92,0.967
2020-11-05,14,8.2,17.9,0,6.619,0.055,1.167,13.293,0.221,2,5.027,0.814,0.847
2020-11-06,17.8,13.8,21.7,0,6.674,0.077,1.31,14.247,0.228,2,4.795,0.882,1.062
2020-11-07,17.6,14.5,21,0,7.102,0.094,1.195,15.923,0.256,2,5.852,1.013,1.182
2020-11-08,14.6,11.5,19.2,0,7.072,0.067,1.302,16.422,0.296,2,5.744,1.086,0.988
2020-11-09,12,10.1,14.5,0,6.43,0.056,1.169,14.378,0.191,2,5.059,0.954,1.071
2020-11-10,13,9.2,17.2,0,5.971,0.077,1.146,13.278,0.246,1,4.916,0.85,0.987
2020-11-11,12.4,8.6,15.9,0,6.321,0.058,1.134,13.124,0.222,1,4.761,0.849,0.936
2020-11-12,14.4,11.6,17.9,0,6.673,0.037,1.206,13.523,0.231,2,5.031,0.855,1.021
2020-11-13,14.4,10.6,18.7,0,7.029,0.08,1.272,14.894,0.257,2,5.357,1.036,0.975
2020-11-14,15.8,12,19.4,0,7.257,0.085,1.316,16.599,0.264,2,5.9,1.141,1.116
2020-11-15,16.6,13.3,19.7,0,6.926,0.077,1.321,16.416,0.288,2,5.582,1.08,1.01
2020-11-16,16.8,14.5,19.4,1.4,6.246,0.06,1.229,14.133,0.177,2,4.729,0.994,1.011
2020-11-17,21,16.3,26.7,0,5.892,0.052,1.059,13.061,0.194,1,4.894,0.897,0.999
2020-11-18,22.4,18.5,25.9,0,5.982,0.059,1.13,12.357,0.197,1,4.184,0.848,0.886
2020-11-19,20.4,15.6,25.8,12.2,6.326,0.079,1.737,13.237,0.158,0.79,2.683,0.875,1.07
2020-11-20,12.9,10.9,15.6,0,6.617,0.072,1.271,14.039,0.22,1,4.421,0.938,0.866
2020-11-21,13.7,8.7,16.4,0,6.718,0.069,1.143,15.305,0.244,2,5.453,1.102,1.034
2020-11-22,13.2,11.3,15.6,4.2,6.469,0.114,1.798,15.785,0.181,1,3.296,0.982,1.158
2020-11-23,10,9.2,11.2,0,5.758,0.046,1.205,13.295,0.215,1,4.26,0.879,0.932
2020-11-24,10.5,8.7,12.9,0,5.237,0.035,1.036,12.066,0.202,1,4.321,0.868,0.87
2020-11-25,12.1,9.6,14.7,0,5.163,0.051,0.982,11.177,0.207,1,4.071,0.784,0.813
2020-11-26,11.8,9.4,14.1,3.8,5.162,0.081,1.064,10.777,0.164,1,3.425,0.704,0.828
2020-11-27,11,9.1,12.9,0,5.155,0.037,1.085,10.83,0.174,1,3.427,0.742,0.955
2020-11-28,8.6,7.9,9.4,0,5.064,0.059,1.165,12.072,0.203,1,3.447,0.817,0.887
2020-11-29,9.2,7.6,12,0,4.449,0.043,1.007,11.356,0.158,1,3.499,0.704,0.917
2020-11-30,8.7,7.8,10.1,0.2,3.759,0.046,0.762,8.759,0.129,0.892,2.803,0.564,0.734
2020-12-01,7.8,6.1,10.3,0,3.599,0.031,0.777,8.173,0.149,0.934,2.935,0.542,0.653
2020-12-02,9.3,6,12.4,0,3.587,0.011,0.704,7.688,0.128,0.902,2.777,0.536,0.722
2020-12-03,8.2,5.8,10.5,0,3.766,0.031,0.752,8.125,0.135,0.858,2.626,0.467,0.718
2020-12-04,7.8,6.8,9.4,0,3.874,0.041,0.766,8.353,0.126,0.828,2.659,0.52,0.775
2020-12-05,8.8,6,12.3,0,4.412,0.032,0.804,9.791,0.195,1,3.531,0.596,0.806
2020-12-06,8.3,5.3,11.7,0,3.932,0.033,0.762,9.921,0.215,1,3.368,0.592,0.801
2020-12-07,10.1,6.3,13.1,0,3.506,0.022,0.677,7.672,0.134,0.875,2.538,0.491,0.746
2020-12-08,8.2,6.8,10.3,0,3.361,0.022,0.726,7.66,0.135,0.813,2.73,0.465,0.657
2020-12-09,7.7,4.2,10.6,0,3.398,0.012,0.603,7.254,0.136,0.905,2.723,0.429,0.704
2020-12-10,10.3,7.6,12.4,0,3.452,0.023,0.639,7.214,0.138,0.876,2.513,0.393,0.654
2020-12-11,11.1,8.9,12.5,0,3.611,0.021,0.715,7.701,0.137,0.778,2.393,0.386,0.693
2020-12-12,9.7,6.5,11.5,0,3.913,0.045,0.761,9.099,0.146,0.995,3.321,0.573,0.841
2020-12-13,8.7,5.7,14.6,0,3.958,0.036,0.769,8.751,0.17,0.93,2.853,0.472,0.721
2020-12-14,3.2,1.7,5.9,0.1,3.778,0.028,1.005,8.032,0.1,0.513,1.886,0.469,0.769
2020-12-15,3,2,4.3,0,3.535,0.027,0.909,7.608,0.127,0.506,2.317,0.498,0.674
2020-12-16,3.9,3,5.3,1.5,3.437,0.017,0.835,6.948,0.104,0.459,1.898,0.387,0.717
2020-12-17,5.7,3.8,7.2,0,3.326,0.011,0.686,6.929,0.12,0.651,2.274,0.416,0.718
2020-12-18,7.7,6.1,10.8,0,3.018,0.012,0.565,6.184,0.137,0.677,2.118,0.359,0.583
2020-12-19,4.4,2.8,6.3,0,2.823,0.019,0.68,6.889,0.166,0.746,2.309,0.359,0.714
2020-12-20,6.8,3.6,7.9,0,2.761,0.019,0.602,6.055,0.112,0.706,2.103,0.316,0.577
2020-12-21,7.9,6.4,10.2,0,2.529,0.009,0.539,5.262,0.11,0.683,1.896,0.306,0.525
2020-12-22,8.9,6,13.1,0,2.452,0.009,0.507,5.016,0.114,0.652,2.162,0.299,0.576
2020-12-23,10.1,4.5,15,0,2.553,0.024,0.529,5.178,0.088,0.671,2.089,0.31,0.584
2020-12-24,10.5,8,13.5,0,3.18,0.028,0.62,6.759,0.091,0.583,2.136,0.338,0.781
2020-12-25,6.8,4.8,10,0,3.607,0.037,0.799,8.45,0.136,0.794,2.923,0.474,0.741
2020-12-26,7.4,3.8,10.6,0,3.045,0.038,0.604,7.739,0.137,1,3.342,0.417,0.658
2020-12-27,10.1,8.1,11.5,14.4,2.329,0.023,0.899,6.03,0.055,0.37,1.26,0.272,0.663
2020-12-28,11.4,8.3,14.5,0,2.148,0.011,0.303,4.826,0.081,0.764,2.553,0.3,0.413
2020-12-29,9.6,3,14.6,5.4,2.103,0.016,0.525,4.757,0.066,0.523,1.586,0.277,0.486
2020-12-30,0.9,-1.4,4.3,4.3,1.847,0.012,0.503,3.508,0.022,0.118,0.549,0.219,0.316
2020-12-31,2.9,-0.3,4.6,3.8,2.461,0.012,0.372,4.395,0.037,0.118,0.833,0.211,0.356
2021-01-01,5.5,4,7.2,0,2.926,0.018,0.535,6.512,0.132,0.548,2.102,0.356,0.534
2021-01-02,5.9,2.8,8.4,0,2.272,0.014,0.544,6.335,0.149,0.729,2.082,0.424,0.655
2021-01-03,4.5,2.7,6.3,0,1.486,0.013,0.338,4.632,0.102,0.605,1.608,0.272,0.41
2021-01-04,5.9,2.2,9.2,0,1.395,0.013,0.204,3.01,0.083,0.432,1.298,0.187,0.41
2021-01-05,5.6,2.6,9,0,1.37,0.008,0.343,2.834,0.061,0.367,1.05,0.185,0.37
2021-01-06,4,1.7,5.6,0.6,1.413,0.006,0.339,2.952,0.046,0.29,1.003,0.183,0.432
2021-01-07,-1.1,-3.1,4.4,7.9,0.928,0.003,0.176,1.1,0.027,0.031,0.221,0.08,0.165
2021-01-08,-1.1,-2.7,1,6.1,0.729,0,0.078,0.731,0.008,0.017,0.188,0.061,0.103
2021-01-09,1.2,-2.1,3.1,0.9,0.849,0,0.106,1.401,0.019,0.025,0.298,0.051,0.199
2021-01-10,3.6,0.8,5.1,0,1.251,0.009,0.288,2.575,0.042,0.093,0.662,0.117,0.324
2021-01-11,3.4,1.5,5.1,10.8,1.612,0,0.364,3.121,0.042,0.189,0.912,0.212,0.419
2021-01-12,4.7,2.6,6.4,1.2,1.935,0.006,0.449,3.721,0.071,0.244,1.153,0.194,0.477
2021-01-13,10,5.2,13.6,0,2.219,0,0.439,4.524,0.099,0.507,1.778,0.253,0.459
2021-01-14,10.8,7.9,15.4,0,2.371,0.005,0.374,4.822,0.099,0.606,2.068,0.289,0.495
2021-01-15,12.1,7.7,18.2,0,2.59,0.007,0.443,5.283,0.11,0.665,2.073,0.286,0.467
2021-01-16,5.1,2.8,8.6,0,2.857,0.003,0.655,6.734,0.118,0.71,1.987,0.363,0.688
2021-01-17,3.1,1.2,4.4,2,2.628,0.012,0.708,6.212,0.1,0.388,1.552,0.312,0.615
2021-01-18,6.6,3.1,9.9,0,2.6,0,0.566,5.599,0.11,0.606,1.748,0.315,0.498
2021-01-19,4,2,6.3,0,2.722,0.003,0.562,5.814,0.1,0.706,2.337,0.295,0.566
2021-01-20,9.2,3.8,15.9,0,2.808,0.025,0.442,5.48,0.119,0.806,2.384,0.326,0.527
2021-01-21,12.6,7.3,17.9,0.5,2.793,0.017,0.536,5.906,0.097,0.718,2.123,0.344,0.57
2021-01-22,12.7,11.5,14.5,8.2,2.976,0.019,0.733,5.99,0.096,0.645,1.527,0.334,0.633
2021-01-23,12.5,11.1,13.5,57.8,3.485,0.026,1.02,7.519,0.116,0.563,1.644,0.483,0.677
2021-01-24,11.8,10.4,13.6,0.2,3.293,0.037,0.639,8.413,0.179,1,3.157,0.488,0.672
2021-01-25,12.6,11.3,15.3,0,3.281,0.022,0.514,6.809,0.095,1,2.607,0.411,0.529
2021-01-26,10.4,8.8,12.8,19.7,3.131,0.023,1.063,7.12,0.093,0.448,1.602,0.437,0.616
2021-01-27,7.6,5.8,10,0,3.248,0.038,0.562,6.978,0.142,0.944,3.094,0.428,0.627
2021-01-28,6.2,0.4,10.6,0.5,3.232,0.018,0.751,6.788,0.104,0.718,1.733,0.395,0.503
2021-01-29,2.5,0.3,5.3,0.2,3.347,0.042,0.796,7.233,0.102,0.587,1.903,0.421,0.677
2021-01-30,7.8,2.2,11.7,0,3.825,0.035,0.755,9.18,0.166,1,3.284,0.535,0.66
2021-01-31,10.7,5.6,14.9,0,3.515,0.046,0.722,8.843,0.159,1,3.278,0.505,0.711
2021-02-01,11.6,9.8,15.8,22.4,3.133,0.048,1.143,7.423,0.065,0.304,1.395,0.426,0.703
2021-02-02,4.2,2.9,10,0,3.408,0.029,0.743,7.254,0.105,0.794,2.621,0.451,0.726
2021-02-03,5.8,3.6,8.6,0,3.501,0.021,0.658,7.551,0.121,0.894,2.945,0.434,0.607
2021-02-04,6.4,3.6,9.5,0.1,3.497,0.017,0.658,7.518,0.119,0.858,2.623,0.376,0.717
2021-02-05,7.1,2.2,9.9,0,3.861,0.032,0.775,7.99,0.095,0.841,2.503,0.435,0.615
2021-02-06,10.6,7.5,14.6,0,4.376,0.052,0.851,10.48,0.173,1,3.9,0.543,0.795
2021-02-07,11,7.5,15.1,0,4.028,0.035,0.893,10.334,0.15,1,3.609,0.547,0.809
2021-02-08,4.1,2.3,7.5,0,3.465,0.019,0.86,8.744,0.126,0.828,2.728,0.463,0.595
2021-02-09,4.8,2.9,7.8,0,3.019,0.01,0.733,7.49,0.122,0.8,2.665,0.426,0.599
2021-02-10,7,3.1,10.9,0,3.29,0.017,0.556,7.449,0.099,0.889,2.632,0.408,0.547
2021-02-11,9.7,6,13,0,4.636,0.042,0.842,10.039,0.16,1,3.333,0.619,0.826
2021-02-12,12.2,10.2,14.1,0,5.122,0.031,1.065,10.851,0.29,1,4.367,0.8,0.729
2021-02-13,13,10.1,16.3,0,4.648,0.041,1.037,12.773,0.236,2,5.391,0.774,0.964
